DATE,USD6MTD156N
2001-09-01,3.0011250000000000
2001-10-01,2.3425543478260870
2001-11-01,2.1065059090909091
2001-12-01,1.9882900000000000
2002-01-01,1.9341763636363636
2002-02-01,2.0355940000000000
2002-03-01,2.2353130000000000
2002-04-01,2.2069642857142857
2002-05-01,2.1005118181818182
2002-06-01,2.0017711111111111
2002-07-01,1.9052447826086957
2002-08-01,1.7638547619047619
2002-09-01,1.7799423809523810
2002-10-01,1.7367669565217391
2002-11-01,1.4616385714285714
2002-12-01,1.4222195000000000
2003-01-01,1.3729268181818182
2003-02-01,1.3433750000000000
2003-03-01,1.2642861904761905
2003-04-01,1.2793130000000000
2003-05-01,1.2333440000000000
2003-06-01,1.0814585714285714
2003-07-01,1.1233152173913043
2003-08-01,1.1952500000000000
2003-09-01,1.1855686363636364
2003-10-01,1.2039947826086957
2003-11-01,1.2433125000000000
2003-12-01,1.2350304761904762
2004-01-01,1.1880066666666667
2004-02-01,1.1857505000000000
2004-03-01,1.1585326086956522
2004-04-01,1.2802815000000000
2004-05-01,1.5214478947368421
2004-06-01,1.8112222727272727
2004-07-01,1.8938068181818182
2004-08-01,1.9406547619047619
2004-09-01,2.0871590909090909
2004-10-01,2.2268457142857143
2004-11-01,2.5001140909090909
2004-12-01,2.7103871428571429
2005-01-01,2.8911875000000000
2005-02-01,3.0467190000000000
2005-03-01,3.2815180952380952
2005-04-01,3.3836614285714286
2005-05-01,3.4859065000000000
2005-06-01,3.6130686363636364
2005-07-01,3.8332966666666667
2005-08-01,4.0230295454545455
2005-09-01,4.0451154545454545
2005-10-01,4.3530076190476190
2005-11-01,4.5549154545454545
2005-12-01,4.6661890000000000
2006-01-01,4.7325900000000000
2006-02-01,4.9227505000000000
2006-03-01,5.0527460869565217
2006-04-01,5.2047238888888889
2006-05-01,5.2887366666666667
2006-06-01,5.4949454545454545
2006-07-01,5.5822523809523810
2006-08-01,5.4792627272727273
2006-09-01,5.4091533333333333
2006-10-01,5.3948027272727273
2006-11-01,5.3729568181818182
2006-12-01,5.3482584210526316
2007-01-01,5.3839231818181818
2007-02-01,5.3893135000000000
2007-03-01,5.3164959090909091
2007-04-01,5.3546400000000000
2007-05-01,5.3691442857142857
2007-06-01,5.3929923809523810
2007-07-01,5.3742459090909091
2007-08-01,5.3757681818181818
2007-09-01,5.3538445000000000
2007-10-01,5.0512782608695652
2007-11-01,4.8324436363636364
2007-12-01,4.8250005263157895
2008-01-01,3.7794890909090909
2008-02-01,3.0039300000000000
2008-03-01,2.6798042105263158
2008-04-01,2.8386090909090909
2008-05-01,2.8556260000000000
2008-06-01,3.1035133333333333
2008-07-01,3.1173386956521739
2008-08-01,3.1082195000000000
2008-09-01,3.3368477272727273
2008-10-01,3.8783695652173913
2008-11-01,2.6577500000000000
2008-12-01,2.1778276190476190
2009-01-01,1.6221133333333333
2009-02-01,1.7569390000000000
2009-03-01,1.8272740909090909
2009-04-01,1.6518925000000000
2009-05-01,1.3558226315789474
2009-06-01,1.1795454545454545
2009-07-01,0.98141391304347826087
2009-08-01,0.84281350000000000000
2009-09-01,0.67735954545454545455
2009-10-01,0.58966181818181818182
2009-11-01,0.51678523809523809524
2009-12-01,0.45287761904761904762
2010-01-01,0.39936100000000000000
2010-02-01,0.38779850000000000000
2010-03-01,0.41060652173913043478
2010-04-01,0.47586100000000000000
2010-05-01,0.65924684210526315789
2010-06-01,0.75181954545454545455
2010-07-01,0.71850454545454545455
2010-08-01,0.57909571428571428571
2010-09-01,0.47777272727272727273
2010-10-01,0.45499142857142857143
2010-11-01,0.44597000000000000000
2010-12-01,0.45839428571428571429
2011-01-01,0.45540050000000000000
2011-02-01,0.46404500000000000000
2011-03-01,0.46078260869565217391
2011-04-01,0.44229888888888888889
2011-05-01,0.41407550000000000000
2011-06-01,0.39758000000000000000
2011-07-01,0.41392857142857142857
2011-08-01,0.45919454545454545455
2011-09-01,0.52220181818181818182
2011-10-01,0.59521000000000000000
2011-11-01,0.68054227272727272727
2011-12-01,0.77987750000000000000
2012-01-01,0.79697619047619047619
2012-02-01,0.75728809523809523810
2012-03-01,0.74127500000000000000
2012-04-01,0.73140000000000000000
2012-05-01,0.73299090909090909091
2012-06-01,0.73640000000000000000
2012-07-01,0.73021818181818181818
2012-08-01,0.71777500000000000000
2012-09-01,0.67167500000000000000
2012-10-01,0.58230217391304347826
2012-11-01,0.52834772727272727273
2012-12-01,0.51456578947368421053
2013-01-01,0.48810454545454545455
2013-02-01,0.46342500000000000000
2013-03-01,0.44782500000000000000
2013-04-01,0.43601904761904761905
2013-05-01,0.42137333333333333333
2013-06-01,0.41399350000000000000
2013-07-01,0.40307869565217391304
2013-08-01,0.39492857142857142857
2013-09-01,0.38033809523809523810
2013-10-01,0.36121521739130434783
2013-11-01,0.35063809523809523810
2013-12-01,0.34639500000000000000
2014-01-01,0.33795909090909090909
2014-02-01,0.33080000000000000000
2014-03-01,0.33106666666666666667
2014-04-01,0.32422500000000000000
2014-05-01,0.32312000000000000000
2014-06-01,0.32388809523809523810
2014-07-01,0.32826086956521739130
2014-08-01,0.32965500000000000000
2014-09-01,0.32999090909090909091
2014-10-01,0.32361956521739130435
2014-11-01,0.32679500000000000000
2014-12-01,0.34302142857142857143
2015-01-01,0.35825714285714285714
2015-02-01,0.37596500000000000000
2015-03-01,0.39945000000000000000
2015-04-01,0.40450500000000000000
2015-05-01,0.41659473684210526316
2015-06-01,0.43974545454545454545
2015-07-01,0.46192391304347826087
2015-08-01,0.51936000000000000000
2015-09-01,0.53716818181818181818
2015-10-01,0.52842727272727272727
2015-11-01,0.60637380952380952381
2015-12-01,0.76382857142857142857
2016-01-01,0.85602250000000000000
2016-02-01,0.86976428571428571429
2016-03-01,0.90097619047619047619
2016-04-01,0.90254047619047619048
2016-05-01,0.93487368421052631579
2016-06-01,0.93603863636363636364
2016-07-01,0.99906666666666666667
2016-08-01,1.1977463636363636
2016-09-01,1.2471445454545455
2016-10-01,1.2588566666666667
2016-11-01,1.2693081818181818
2016-12-01,1.3063340000000000
2017-01-01,1.3400880952380952
2017-02-01,1.3514585000000000
2017-03-01,1.4258673913043478
2017-04-01,1.4162570588235294
2017-05-01,1.4245457142857143
2017-06-01,1.4322822727272727
2017-07-01,1.4570814285714286
2017-08-01,1.4536990909090909
2017-09-01,1.4732157142857143
2017-10-01,1.5419572727272727
2017-11-01,1.6264600000000000
2017-12-01,1.7680373684210526
2018-01-01,1.9067609090909091
2018-02-01,2.0893395000000000
2018-03-01,2.3451823809523810
2018-04-01,2.4936580000000000
2018-05-01,2.4997404761904762
2018-06-01,2.4958952380952381
