DATE,RU1000VTR
1979-02-01,17.8400000000000000
1979-03-01,18.9100000000000000
1979-04-01,19.0000000000000000
1979-05-01,18.7800000000000000
1979-06-01,19.7900000000000000
1979-07-01,20.1200000000000000
1979-08-01,21.2600000000000000
1979-09-01,21.3600000000000000
1979-10-01,19.7200000000000000
1979-11-01,20.5600000000000000
1979-12-01,20.8300000000000000
1980-01-01,21.8600000000000000
1980-02-01,21.8600000000000000
1980-03-01,19.5800000000000000
1980-04-01,20.6400000000000000
1980-05-01,22.0500000000000000
1980-06-01,22.6100000000000000
1980-07-01,23.7200000000000000
1980-08-01,24.0800000000000000
1980-09-01,24.3700000000000000
1980-10-01,24.5500000000000000
1980-11-01,26.5800000000000000
1980-12-01,25.9200000000000000
1981-01-01,25.5600000000000000
1981-02-01,26.0500000000000000
1981-03-01,27.2100000000000000
1981-04-01,27.1500000000000000
1981-05-01,27.3600000000000000
1981-06-01,27.5200000000000000
1981-07-01,27.2900000000000000
1981-08-01,26.0600000000000000
1981-09-01,24.7300000000000000
1981-10-01,25.6300000000000000
1981-11-01,26.9700000000000000
1981-12-01,26.2500000000000000
1982-01-01,25.6100000000000000
1982-02-01,24.6400000000000000
1982-03-01,24.7000000000000000
1982-04-01,25.4400000000000000
1982-05-01,25.0100000000000000
1982-06-01,24.4000000000000000
1982-07-01,23.6900000000000000
1982-08-01,26.9300000000000000
1982-09-01,27.1200000000000000
1982-10-01,30.1300000000000000
1982-11-01,30.9300000000000000
1982-12-01,31.5000000000000000
1983-01-01,32.8800000000000000
1983-02-01,33.5200000000000000
1983-03-01,34.8800000000000000
1983-04-01,37.6800000000000000
1983-05-01,37.9500000000000000
1983-06-01,38.7800000000000000
1983-07-01,38.1600000000000000
1983-08-01,39.1800000000000000
1983-09-01,39.7800000000000000
1983-10-01,39.5600000000000000
1983-11-01,40.7000000000000000
1983-12-01,40.4200000000000000
1984-01-01,41.0800000000000000
1984-02-01,39.7800000000000000
1984-03-01,40.2600000000000000
1984-04-01,40.4300000000000000
1984-05-01,38.3200000000000000
1984-06-01,38.7900000000000000
1984-07-01,38.2100000000000000
1984-08-01,42.6500000000000000
1984-09-01,43.3600000000000000
1984-10-01,43.3200000000000000
1984-11-01,43.3700000000000000
1984-12-01,44.5000000000000000
1985-01-01,47.5600000000000000
1985-02-01,48.3900000000000000
1985-03-01,48.6700000000000000
1985-04-01,49.2300000000000000
1985-05-01,52.1700000000000000
1985-06-01,53.1600000000000000
1985-07-01,52.7600000000000000
1985-08-01,52.8900000000000000
1985-09-01,50.9200000000000000
1985-10-01,53.5400000000000000
1985-11-01,56.5000000000000000
1985-12-01,58.5200000000000000
1986-01-01,59.3100000000000000
1986-02-01,63.7200000000000000
1986-03-01,66.6600000000000000
1986-04-01,65.1400000000000000
1986-05-01,68.4000000000000000
1986-06-01,69.1800000000000000
1986-07-01,66.2100000000000000
1986-08-01,72.6100000000000000
1986-09-01,67.6500000000000000
1986-10-01,71.1000000000000000
1986-11-01,72.3700000000000000
1986-12-01,70.2100000000000000
1987-01-01,78.3100000000000000
1987-02-01,79.7900000000000000
1987-03-01,81.7300000000000000
1987-04-01,80.7500000000000000
