DATE,RU1000TR
1993-07-01,837.5009523809523810
1993-08-01,853.3922727272727273
1993-09-01,866.3080952380952381
1993-10-01,875.1057142857142857
1993-11-01,870.1861904761904762
1993-12-01,879.0550000000000000
1994-01-01,894.3271428571428571
1994-02-01,893.9978947368421053
1994-03-01,883.6586956521739130
1994-04-01,852.8195000000000000
1994-05-01,859.5757142857142857
1994-06-01,868.1586363636363636
1994-07-01,862.3985000000000000
1994-08-01,889.8721739130434783
1994-09-01,897.3704761904761905
1994-10-01,892.1952380952380952
1994-11-01,888.2766666666666667
1994-12-01,877.4833333333333333
1995-01-01,900.3747619047619048
1995-02-01,935.8436842105263158
1995-03-01,957.7765217391304348
1995-04-01,985.6089473684210526
1995-05-01,1018.0763636363636364
1995-06-01,1052.2136363636363636
1995-07-01,1091.3335000000000000
1995-08-01,1102.5143478260869565
1995-09-01,1147.0235000000000000
1995-10-01,1155.7100000000000000
1995-11-01,1182.5233333333333333
1995-12-01,1217.7865000000000000
1996-01-01,1218.5200000000000000
1996-02-01,1291.7695000000000000
1996-03-01,1290.9323809523809524
1996-04-01,1294.0280952380952381
1996-05-01,1325.5159090909090909
1996-06-01,1339.7945000000000000
1996-07-01,1287.8309090909090909
1996-08-01,1328.3977272727272727
1996-09-01,1358.1190000000000000
1996-10-01,1412.5778260869565217
1996-11-01,1479.9120000000000000
1996-12-01,1497.3780952380952381
1997-01-01,1547.7177272727272727
1997-02-01,1608.0042105263157895
1997-03-01,1594.1035000000000000
1997-04-01,1534.3927272727272727
1997-05-01,1671.6990476190476190
1997-06-01,1760.3742857142857143
1997-07-01,1860.8609090909090909
1997-08-01,1877.0152380952380952
1997-09-01,1907.5852380952380952
1997-10-01,1941.5795652173913043
1997-11-01,1915.9547368421052632
1997-12-01,1965.2030434782608696
1998-01-01,1970.0530000000000000
1998-02-01,2095.2736842105263158
1998-03-01,2204.3300000000000000
1998-04-01,2277.8042857142857143
1998-05-01,2267.7705000000000000
1998-06-01,2261.4081818181818182
1998-07-01,2358.4877272727272727
1998-08-01,2188.8490476190476190
1998-09-01,2072.1561904761904762
1998-10-01,2094.3568181818181818
1998-11-01,2335.5410000000000000
1998-12-01,2431.5550000000000000
1999-01-01,2565.4255000000000000
1999-02-01,2549.6840000000000000
1999-03-01,2620.1056521739130435
1999-04-01,2731.8109523809523810
1999-05-01,2738.3861904761904762
1999-06-01,2721.4340909090909091
1999-07-01,2833.0977272727272727
1999-08-01,2721.7404545454545455
1999-09-01,2706.2219047619047619
1999-10-01,2677.3027272727272727
1999-11-01,2878.9033333333333333
1999-12-01,2971.2922727272727273
2000-01-01,2982.9305000000000000
2000-02-01,2939.3465000000000000
2000-03-01,3073.9547826086956522
2000-04-01,3086.2745000000000000
2000-05-01,2998.1554545454545455
2000-06-01,3102.5768181818181818
2000-07-01,3123.7135000000000000
2000-08-01,3155.6908695652173913
2000-09-01,3148.8576190476190476
2000-10-01,2978.2204545454545455
2000-11-01,2936.4333333333333333
2000-12-01,2839.2330000000000000
2001-01-01,2843.5300000000000000
2001-02-01,2778.4984210526315789
2001-03-01,2521.4100000000000000
2001-04-01,2525.6805000000000000
2001-05-01,2709.9586363636363636
2001-06-01,2645.6771428571428571
2001-07-01,2569.9685714285714286
2001-08-01,2517.2626086956521739
2001-09-01,2254.1763157894736842
2001-10-01,2298.9704347826086957
2001-11-01,2416.0319047619047619
2001-12-01,2457.3995000000000000
2002-01-01,2454.2561904761904762
2002-02-01,2373.9821052631578947
2002-03-01,2495.2715000000000000
2002-04-01,2412.8590909090909091
2002-05-01,2346.6931818181818182
2002-06-01,2205.2245000000000000
2002-07-01,1966.1940909090909091
2002-08-01,1993.3668181818181818
2002-09-01,1898.6055000000000000
2002-10-01,1865.5573913043478261
2002-11-01,1988.6230000000000000
2002-12-01,1971.3376190476190476
2003-01-01,1969.1333333333333333
2003-02-01,1846.3978947368421053
2003-03-01,1869.6923809523809524
2003-04-01,1966.0233333333333333
2003-05-01,2075.8976190476190476
2003-06-01,2198.3138095238095238
2003-07-01,2215.9236363636363636
2003-08-01,2212.7333333333333333
2003-09-01,2286.8638095238095238
2003-10-01,2335.8043478260869565
2003-11-01,2371.9478947368421053
2003-12-01,2441.5995454545454545
2004-01-01,2560.1740000000000000
2004-02-01,2586.1857894736842105
2004-03-01,2550.5626086956521739
2004-04-01,2571.7419047619047619
2004-05-01,2503.1110000000000000
2004-06-01,2574.1247619047619048
2004-07-01,2513.4138095238095238
2004-08-01,2475.9286363636363636
2004-09-01,2550.7309523809523810
2004-10-01,2557.9342857142857143
2004-11-01,2680.8914285714285714
2004-12-01,2761.7927272727272727
2005-01-01,2723.8375000000000000
2005-02-01,2774.4863157894736842
2005-03-01,2772.5559090909090909
2005-04-01,2708.8957142857142857
2005-05-01,2750.6733333333333333
2005-06-01,2818.8886363636363636
2005-07-01,2876.4635000000000000
2005-08-01,2886.0052173913043478
2005-09-01,2898.3723809523809524
2005-10-01,2822.2866666666666667
2005-11-01,2935.5019047619047619
2005-12-01,3000.6080952380952381
2006-01-01,3047.7230000000000000
2006-02-01,3048.4794736842105263
2006-03-01,3094.7000000000000000
2006-04-01,3122.5089473684210526
2006-05-01,3094.6631818181818182
2006-06-01,3010.1745454545454545
2006-07-01,3023.9085000000000000
2006-08-01,3088.4730434782608696
2006-09-01,3167.0810000000000000
2006-10-01,3280.8540909090909091
2006-11-01,3351.2223809523809524
2006-12-01,3427.2600000000000000
2007-01-01,3457.0435000000000000
2007-02-01,3522.8768421052631579
2007-03-01,3436.7900000000000000
2007-04-01,3578.2900000000000000
2007-05-01,3694.4727272727272727
2007-06-01,3706.7842857142857143
2007-07-01,3724.4204761904761905
2007-08-01,3559.4326086956521739
2007-09-01,3673.5178947368421053
2007-10-01,3789.4447826086956522
2007-11-01,3607.8100000000000000
2007-12-01,3653.4190000000000000
2008-01-01,3404.2347619047619048
2008-02-01,3363.9295000000000000
2008-03-01,3269.9065000000000000
2008-04-01,3411.2604545454545455
2008-05-01,3509.4719047619047619
2008-06-01,3376.6952380952380952
2008-07-01,3159.1600000000000000
2008-08-01,3220.2438095238095238
2008-09-01,3056.0947619047619048
2008-10-01,2411.8782608695652174
2008-11-01,2194.1984210526315789
2008-12-01,2189.6863636363636364
2009-01-01,2178.6880000000000000
2009-02-01,2035.6463157894736842
2009-03-01,1922.3854545454545455
2009-04-01,2163.8638095238095238
2009-05-01,2310.3100000000000000
2009-06-01,2377.6172727272727273
2009-07-01,2407.3690909090909091
2009-08-01,2606.7933333333333333
2009-09-01,2706.7266666666666667
2009-10-01,2769.5327272727272727
2009-11-01,2820.6880000000000000
2009-12-01,2890.4686363636363636
2010-01-01,2935.3115789473684211
2010-02-01,2851.6457894736842105
2010-03-01,3027.7439130434782609
2010-04-01,3155.8628571428571429
2010-05-01,2969.4490000000000000
2010-06-01,2864.9945454545454545
2010-07-01,2852.8647619047619048
2010-08-01,2877.3668181818181818
2010-09-01,2979.7933333333333333
2010-10-01,3119.6076190476190476
2010-11-01,3205.2690476190476190
2010-12-01,3331.3368181818181818
2011-01-01,3446.2770000000000000
2011-02-01,3558.6115789473684211
2011-03-01,3522.3134782608695652
2011-04-01,3606.2975000000000000
2011-05-01,3630.9800000000000000
2011-06-01,3499.1150000000000000
2011-07-01,3606.9585000000000000
2011-08-01,3215.6386956521739130
2011-09-01,3188.2571428571428571
2011-10-01,3276.3314285714285714
2011-11-01,3339.2104761904761905
2011-12-01,3387.9038095238095238
2012-01-01,3554.5575000000000000
2012-02-01,3714.7760000000000000
2012-03-01,3817.9050000000000000
2012-04-01,3813.4605000000000000
2012-05-01,3694.4163636363636364
2012-06-01,3642.0638095238095238
2012-07-01,3744.9866666666666667
2012-08-01,3869.6152173913043478
2012-09-01,3993.9721052631578947
2012-10-01,3977.2913043478260870
2012-11-01,3881.5571428571428571
2012-12-01,3973.7195000000000000
2013-01-01,4151.8057142857142857
2013-02-01,4252.6421052631578947
2013-03-01,4371.3435000000000000
2013-04-01,4428.6063636363636364
2013-05-01,4630.6754545454545455
2013-06-01,4574.3435000000000000
2013-07-01,4731.1518181818181818
2013-08-01,4755.1177272727272727
2013-09-01,4822.4465000000000000
2013-10-01,4930.8291304347826087
2013-11-01,5107.4720000000000000
