DATE,CCUSSP01CAM650N
1975-06-01,0.970308559062981
1975-07-01,0.969180074596996
1975-08-01,0.968804495252858
1975-09-01,0.975419431306496
1975-10-01,0.983090837593394
1975-11-01,0.989511182455483
1975-12-01,0.983864621196246
1976-01-01,0.999000999999002
1976-02-01,1.01564087042011
1976-03-01,1.01605364866496
1976-04-01,1.02186797570189
1976-05-01,1.02165917554317
1976-06-01,1.03241792384103
1976-07-01,1.02543068193748
1976-08-01,1.01895251785098
1976-09-01,1.02753801996253
1976-10-01,1.02859494037091
1976-11-01,0.966183575812738
1976-12-01,0.990883868410622
1977-01-01,0.979527868527307
1977-02-01,0.955566173870584
1977-03-01,0.946252839653911
1977-04-01,0.95474508397436
1977-05-01,0.951474786823477
1977-06-01,0.943485235346245
1977-07-01,0.935716291696188
1977-08-01,0.930492231255692
1977-09-01,0.931619154957722
1977-10-01,0.902364195003036
1977-11-01,0.90301607450155
1977-12-01,0.91374269005848
1978-01-01,0.902771509346187
1978-02-01,0.897102360183998
1978-03-01,0.883236178133931
1978-04-01,0.884173298748164
1978-05-01,0.890471950926511
1978-06-01,0.889284127069172
1978-07-01,0.884095129417465
1978-08-01,0.868734254946342
1978-09-01,0.845237089717891
1978-10-01,0.856971463584687
1978-11-01,0.853606488137948
1978-12-01,0.843170320404722
1979-01-01,0.832986256420647
1979-02-01,0.837801609281
1979-03-01,0.861623299036381
1979-04-01,0.875426771317016
1979-05-01,0.861623299036381
1979-06-01,0.856311012892885
1979-07-01,0.854993160785733
1979-08-01,0.857485852218733
1979-09-01,0.861623299036381
1979-10-01,0.844166808073752
1979-11-01,0.854408749875606
1979-12-01,0.856091088824665
1980-01-01,0.863334197412876
1980-02-01,0.873515025221449
1980-03-01,0.839348666140128
1980-04-01,0.841892575216276
1980-05-01,0.862887221384837
1980-06-01,0.868809731423814
1980-07-01,0.860881543440841
1980-08-01,0.864080187387955
1980-09-01,0.854335754681192
1980-10-01,0.850629466528266
1980-11-01,0.840689365986288
1980-12-01,0.837030217491446
1981-01-01,0.837520938724892
1981-02-01,0.832431532506451
1981-03-01,0.842601955546513
1981-04-01,0.83612040203689
1981-05-01,0.830840811590928
1981-06-01,0.832986256420647
1981-07-01,0.809782169252395
1981-08-01,0.831808352047753
1981-09-01,0.828637720275636
1981-10-01,0.831186103259235
1981-11-01,0.849834283037167
1981-12-01,0.843241420729607
1982-01-01,0.835631319461853
1982-02-01,0.813272609639942
1982-03-01,0.812809884428847
1982-04-01,0.820209974426025
1982-05-01,0.803729303970423
1982-06-01,0.773395205547869
1982-07-01,0.796495420785739
1982-08-01,0.806842020983413
1982-09-01,0.808865162831728
1982-10-01,0.81572722148277
1982-11-01,0.808276754613867
1982-12-01,0.813404913627302
1983-01-01,0.80847279554408
1983-02-01,0.813735862001575
1983-03-01,0.810438447856746
1983-04-01,0.815660685820278
1983-05-01,0.813008130742283
1983-06-01,0.814796708885193
1983-07-01,0.810307106393323
1983-08-01,0.810569831247929
1983-09-01,0.811490709089906
1983-10-01,0.811359027027472
1983-11-01,0.806972240806143
1983-12-01,0.803600129221794
1984-01-01,0.800448251661289
1984-02-01,0.798722045366391
1984-03-01,0.783392088353617
1984-04-01,0.778513040699504
1984-05-01,0.772439364106627
1984-06-01,0.757920266787934
1984-07-01,0.762543846271161
1984-08-01,0.770772314452576
1984-09-01,0.758725342002068
1984-10-01,0.760629801475622
1984-11-01,0.755287009063444
1984-12-01,0.756773119418798
1985-01-01,0.753465943907072
1985-02-01,0.723065798987708
1985-03-01,0.731528895926503
1985-04-01,0.73201083429618
1985-05-01,0.728173013908105
1985-06-01,0.735997645349229
1985-07-01,0.738443361394181
1985-08-01,0.732118017424409
1985-09-01,0.729394603011958
1985-10-01,0.731743011854237
1985-11-01,0.722595563263242
1985-12-01,0.715563506261181
1986-01-01,0.702740689179719
1986-02-01,0.703977472720873
1986-03-01,0.715665927657386
1986-04-01,0.727802038375402
1986-05-01,0.724847781965787
1986-06-01,0.721136511141559
1986-07-01,0.725005437540782
1986-08-01,0.720461095100865
1986-09-01,0.72020165646381
1986-10-01,0.719372706999497
1986-11-01,0.722647781471311
1986-12-01,0.724375226367258
1987-01-01,0.746937556020317
1987-02-01,0.75013127297277
1987-03-01,0.76622481035936
1987-04-01,0.748055056852184
1987-05-01,0.746993351759169
1987-06-01,0.751201923076923
1987-07-01,0.753182194772915
1987-08-01,0.758035172832019
1987-09-01,0.763883584141777
1987-10-01,0.75993616536211
1987-11-01,0.764525993883792
1987-12-01,0.769349130635482
1988-01-01,0.783883358156306
1988-02-01,0.793398920977467
1988-03-01,0.810307106393323
1988-04-01,0.813603449678627
1988-05-01,0.810569830590905
1988-06-01,0.824606250515379
1988-07-01,0.826036676028416
1988-08-01,0.806581706726891
1988-09-01,0.82162517459535
1988-10-01,0.819672131147541
1988-11-01,0.841325929665152
1988-12-01,0.838433805651044
1989-01-01,0.845165652467884
1989-02-01,0.834237090181029
1989-03-01,0.838082467314784
1989-04-01,0.843099232779698
1989-05-01,0.829393713195654
1989-06-01,0.834515563715263
1989-07-01,0.847098686997035
1989-08-01,0.850484776322504
1989-09-01,0.848680302130188
1989-10-01,0.851716208159441
1989-11-01,0.859697386519945
1989-12-01,0.863707030575229
1990-01-01,0.843170320404722
1990-02-01,0.838785438684785
1990-03-01,0.854554776961203
1990-04-01,0.858369098712446
1990-05-01,0.851716208159441
1990-06-01,0.85755938598748
1990-07-01,0.867453157529493
1990-08-01,0.866100814134765
1990-09-01,0.864677907479464
1990-10-01,0.856604420078808
1990-11-01,0.858000858000858
1990-12-01,0.861846074291131
1991-01-01,0.860067085232648
1991-02-01,0.869640838333768
1991-03-01,0.863036161215155
1991-04-01,0.868507903421921
1991-05-01,0.873209919664687
1991-06-01,0.875656742556918
1991-07-01,0.868281670573934
1991-08-01,0.875656742556918
1991-09-01,0.883704489218805
1991-10-01,0.890551251224508
1991-11-01,0.881367882954345
1991-12-01,0.865351332641052
1992-01-01,0.851208716377256
1992-02-01,0.846095270327439
1992-03-01,0.840406756870325
1992-04-01,0.83619031691613
1992-05-01,0.830082178135635
1992-06-01,0.835491686857716
1992-07-01,0.844451950684006
1992-08-01,0.836680053547523
1992-09-01,0.801282051282051
1992-10-01,0.806451612903226
1992-11-01,0.777725929382486
1992-12-01,0.786720163637794
1993-01-01,0.787339579560664
1993-02-01,0.797702616464582
1993-03-01,0.795418390073178
1993-04-01,0.78740157480315
1993-05-01,0.786967813016448
1993-06-01,0.779848709350386
1993-07-01,0.778755548633284
1993-08-01,0.757116898849182
1993-09-01,0.74861506213505
1993-10-01,0.756715853197125
1993-11-01,0.74811101967532
1993-12-01,0.755287009063444
1994-01-01,0.75340917652377
1994-02-01,0.739644970414201
1994-03-01,0.722700007227
1994-04-01,0.723850886717336
1994-05-01,0.722178089116776
1994-06-01,0.723431961224047
1994-07-01,0.722961249277039
1994-08-01,0.729341404711546
1994-09-01,0.74582338902148
1994-10-01,0.739371534195933
1994-11-01,0.72716695753345
1994-12-01,0.71285999429712
1995-01-01,0.709924747976714
1995-02-01,0.717617509867241
1995-03-01,0.714796283059328
1995-04-01,0.735510444248308
1995-05-01,0.730140186915888
1995-06-01,0.72811999417504
1995-07-01,0.73008688033876
1995-08-01,0.744601638123604
1995-09-01,0.744158356898348
1995-10-01,0.746547219111609
1995-11-01,0.736160188457008
1995-12-01,0.732493407559332
1996-01-01,0.727643163792476
1996-02-01,0.728756740999854
1996-03-01,0.733568075117371
1996-04-01,0.734537975613339
1996-05-01,0.72976720426184
1996-06-01,0.732547066149
1996-07-01,0.72737852778586
1996-08-01,0.730780473545747
1996-09-01,0.734106592277199
1996-10-01,0.74582338902148
1996-11-01,0.741399762752076
1996-12-01,0.730140186915888
1997-01-01,0.742225191122987
1997-02-01,0.731796560556165
1997-03-01,0.722386765874449
1997-04-01,0.715819613457409
1997-05-01,0.724165399377218
1997-06-01,0.72406053146043
1997-07-01,0.723903286520921
1997-08-01,0.72020165646381
1997-09-01,0.723589001447178
1997-10-01,0.709622480840193
1997-11-01,0.702148574638394
1997-12-01,0.699741095794556
1998-01-01,0.68667170225915
1998-02-01,0.702493853178785
1998-03-01,0.705915572497529
1998-04-01,0.6992029086841
1998-05-01,0.686294694942008
1998-06-01,0.679532481652623
1998-07-01,0.661769571835087
1998-08-01,0.636051392952551
1998-09-01,0.6553509404286
1998-10-01,0.648298217179903
1998-11-01,0.656297171359191
1998-12-01,0.653381247958184
1999-01-01,0.663393923311662
1999-02-01,0.663393923311662
1999-03-01,0.66260270341903
1999-04-01,0.686059275521405
1999-05-01,0.677048070412999
1999-06-01,0.679347826086957
1999-07-01,0.663878377481245
1999-08-01,0.668538574675759
1999-09-01,0.680272108843537
1999-10-01,0.679809653297077
1999-11-01,0.678978815860945
1999-12-01,0.692856647959537
2000-01-01,0.689084895259096
2000-02-01,0.690226394257316
2000-03-01,0.687994496044032
2000-04-01,0.675173857268247
2000-05-01,0.667645880624917
2000-06-01,0.675995403231258
2000-07-01,0.672404518558365
2000-08-01,0.679255535932618
2000-09-01,0.6635700066357
2000-10-01,0.654835963591121
2000-11-01,0.651211252930451
2000-12-01,0.66657778962805
2001-01-01,0.666666666666667
2001-02-01,0.6553509404286
2001-03-01,0.633954608850006
2001-04-01,0.651211252930451
2001-05-01,0.646956071682733
2001-06-01,0.658891744086447
2001-07-01,0.653466640528001
2001-08-01,0.646120049105124
2001-09-01,0.633312222925903
2001-10-01,0.63023886052814
2001-11-01,0.636213258684311
2001-12-01,0.627904056260203
2002-01-01,0.62802235759593
2002-02-01,0.623169439770674
2002-03-01,0.627549419516787
2002-04-01,0.637836458731981
2002-05-01,0.654664484451718
2002-06-01,0.658457891617831
2002-07-01,0.631193587073155
2002-08-01,0.641477965231894
2002-09-01,0.630596544330937
2002-10-01,0.640902390565917
2002-11-01,0.638814360546825
2002-12-01,0.633071663712332
2003-01-01,0.65402223675605
2003-02-01,0.672449734382355
2003-03-01,0.680596202273191
2003-04-01,0.69759330310429
2003-05-01,0.72950102130143
2003-06-01,0.73784401977422
2003-07-01,0.710580544304697
2003-08-01,0.721969532885712
2003-09-01,0.740521327014218
2003-10-01,0.757747973024172
2003-11-01,0.770831727433901
2003-12-01,0.773754255648406
2004-01-01,0.753920386007238
2004-02-01,0.746212969181404
2004-03-01,0.763067531476536
2004-04-01,0.729554242357919
2004-05-01,0.732171621027969
2004-06-01,0.746045956430916
2004-07-01,0.75233222991273
2004-08-01,0.75947444368497
2004-09-01,0.791201835588259
2004-10-01,0.819202097157369
2004-11-01,0.843881856540084
2004-12-01,0.830840810900631
2005-01-01,0.823045267489712
2005-02-01,0.812083807048887
2005-03-01,0.826719576719577
2005-04-01,0.795608242501392
2005-05-01,0.799360511590728
2005-06-01,0.815926892950392
2005-07-01,0.815727220817359
2005-08-01,0.841113634452014
2005-09-01,0.861252260787185
2005-10-01,0.847385814761461
2005-11-01,0.856604420078808
2005-12-01,0.8587376556462
2006-01-01,0.874202290410001
2006-02-01,0.878734622144113
2006-03-01,0.856824608002742
2006-04-01,0.892618048736945
2006-05-01,0.909421607857403
2006-06-01,0.896860986547085
2006-07-01,0.884251481121231
2006-08-01,0.903668895716609
2006-09-01,0.896619743566753
2006-10-01,0.890709895786942
2006-11-01,0.880281690140845
2006-12-01,0.858148116364885
2007-01-01,0.848032564450475
2007-02-01,0.854700854700855
2007-03-01,0.867377916558244
2007-04-01,0.896619743566753
2007-05-01,0.934666791288905
2007-06-01,0.940379913485048
2007-07-01,0.938350380031904
2007-08-01,0.946611132146914
2007-09-01,1.00371374084111
2007-10-01,1.0527423939362
2007-11-01,0.999200639488409
2007-12-01,1.0120433154539
2008-01-01,0.997804829375374
2008-02-01,1.02061645233721
2008-03-01,0.972857281836754
2008-04-01,0.990589400693413
2008-05-01,1.00583383625025
2008-06-01,0.98173964264677
2008-07-01,0.974943940723408
2008-08-01,0.941087897609637
2008-09-01,0.943485234456081
2008-10-01,0.82203041512536
2008-11-01,0.808276753960556
2008-12-01,0.816593173281071
2009-01-01,0.808799741184083
2009-02-01,0.786967813016448
2009-03-01,0.793524837327408
2009-04-01,0.837520938023451
2009-05-01,0.912325517744731
2009-06-01,0.86333419666753
2009-07-01,0.92678405931418
2009-08-01,0.911826388255676
2009-09-01,0.932661816825219
2009-10-01,0.928160386114721
2009-11-01,0.945715906941555
2009-12-01,0.955474871010892
2010-01-01,0.938967136150235
2010-02-01,0.950028500855026
2010-03-01,0.984639621898385
2010-04-01,0.988533017002768
2010-05-01,0.952471663967997
2010-06-01,0.942862530643032
2010-07-01,0.971817298347911
2010-08-01,0.93993796409437
2010-09-01,0.971062342202369
2010-10-01,0.981546917942678
2010-11-01,0.974279033515199
2010-12-01,0.999100809271656
2011-01-01,0.997804829375374
2011-02-01,1.01947191354878
2011-03-01,1.02901831652603
2011-04-01,1.05418511490618
2011-05-01,1.02343670044008
2011-06-01,1.03702167375298
2011-07-01,1.04843782763682
2011-08-01,1.02207686017989
2011-09-01,0.962556550197324
2011-10-01,1.00431856985036
2011-11-01,0.980680592331078
2011-12-01,0.979431929480901
2012-01-01,0.994826900119379
2012-02-01,1.0135819987837
2012-03-01,1.00090081072966
2012-04-01,1.01173613921489
2012-05-01,0.966276934969562
2012-06-01,0.981257972721028
2012-07-01,0.998601957259836
2012-08-01,1.01389029706986
2012-09-01,1.01895251681272
2012-10-01,1.00040016006403
2012-11-01,1.00684655658478
2012-12-01,1.0048231511254
2013-01-01,1.00080064051241
2013-02-01,0.972289742343218
2013-03-01,0.984639621898385
2013-04-01,0.986387847701716
2013-05-01,0.967211529161428
2013-06-01,0.955201069825198
2013-07-01,0.971534052268532
2013-08-01,0.947597839476926
2013-09-01,0.970873786407767
2013-10-01,0.956388676358072
2013-11-01,0.943841434638981
2013-12-01,0.93984962406015
2014-01-01,0.899361453368109
2014-02-01,0.897666068222621
2014-03-01,0.904731747037004
2014-04-01,0.912658574427307
2014-05-01,0.920047842487809
2014-06-01,0.937207122774133
2014-07-01,0.918273645546373
2014-08-01,0.920979922637686
2014-09-01,0.892219842969308
2014-10-01,0.886917960088692
2014-11-01,0.875120329045244
2014-12-01,0.862143288214501
2015-01-01,0.786348981678069
2015-02-01,0.805217811417989
2015-03-01,0.788456989671213
2015-04-01,0.825150589982672
2015-05-01,0.802246289610911
2015-06-01,0.807623970279438
2015-07-01,0.767695378473822
2015-08-01,0.756258035241624
2015-09-01,0.746602956547708
2015-10-01,0.764350684093862
2015-11-01,0.750018750468762
2015-12-01,0.722543352601156
2016-01-01,0.710227272727273
2016-02-01,0.739480884419138
2016-03-01,0.77095058206769
2016-04-01,0.796876245119133
2016-05-01,0.763358778625954
2016-06-01,0.768698593281574
2016-07-01,0.76681236101526
2016-08-01,0.761962816214569
2016-09-01,0.762369444232675
2016-10-01,0.746101619040513
2016-11-01,0.74482347683599
2016-12-01,0.744768004766515
2017-01-01,0.767459708365311
2017-02-01,0.754830917874396
2017-03-01,0.751314800901578
2017-04-01,0.731957253696384
2017-05-01,0.740740740740741
2017-06-01,0.770594128072744
2017-07-01,0.800961153384061
2017-08-01,0.797702616464582
2017-09-01,0.801282051282051
2017-10-01,0.778998208304121
2017-11-01,0.775915580384854
2017-12-01,0.794407372100413
2018-01-01,0.813471081103067
2018-02-01,0.780701069560465
2018-03-01,0.77555452148286
2018-04-01,0.779058896852602
2018-05-01,0.775374118011941
