DATE,CCUSMA02CAM661N
1957-08-01,92.0180703549116
1957-09-01,.
1957-10-01,.
1957-11-01,.
1957-12-01,.
1958-01-01,.
1958-02-01,.
1958-03-01,.
1958-04-01,94.2505762822534
1958-05-01,.
1958-06-01,.
1958-07-01,.
1958-08-01,.
1958-09-01,.
1958-10-01,94.2505762822534
1958-11-01,.
1958-12-01,.
1959-01-01,.
1959-02-01,.
1959-03-01,.
1959-04-01,.
1959-05-01,.
1959-06-01,.
1959-07-01,.
1959-08-01,92.6004632053844
1959-09-01,.
1959-10-01,92.0180703549116
1959-11-01,.
1959-12-01,.
1960-01-01,92.5033977303056
1960-02-01,92.4063322552268
1960-03-01,92.309266780148
1960-04-01,93.4740524817996
1960-05-01,94.9300346067455
1960-06-01,95.0271000818243
1960-07-01,94.9300346067455
1960-08-01,94.1535108062918
1960-09-01,94.3476417564494
1960-10-01,95.0271000818243
1960-11-01,94.832969132726
1960-12-01,95.3182965079434
1961-01-01,96.3860167325741
1961-02-01,96.0948203083971
1961-03-01,95.803623882278
1961-04-01,95.9977548324356
1961-05-01,95.9006893582396
1961-06-01,97.5508024333425
1961-07-01,100.365701210981
1961-08-01,100.074504784685
1961-09-01,100.074504784685
1961-10-01,99.9774393106661
1961-11-01,100.559832160432
1961-12-01,101.23929048563
1962-01-01,101.433421436494
1962-02-01,101.82168333681
1962-03-01,101.82168333681
1962-04-01,101.918748810829
1962-05-01,105.055904964584
1962-06-01,105.608207518196
1962-07-01,104.760825920796
1962-08-01,104.622022291085
1962-09-01,104.542428602841
1962-10-01,104.467688185755
1962-11-01,104.541457947761
1962-12-01,104.457010984121
1963-01-01,104.57057759025
1963-02-01,104.622022291085
1963-03-01,104.656965862636
1963-04-01,104.538545982524
1963-05-01,104.585137410787
1963-06-01,104.684144196377
1963-07-01,104.824889134836
1963-08-01,105.134528000574
1963-09-01,104.833625027724
1963-10-01,104.645318005923
1963-11-01,104.621051637417
1963-12-01,104.789945563285
1964-01-01,104.87827514583
1964-02-01,104.851096813499
1964-03-01,104.896717586684
1964-04-01,104.937485085885
1964-05-01,104.936514430806
1964-06-01,104.936514430806
1964-07-01,104.966604728373
1964-08-01,104.721029076675
1964-09-01,104.469629495914
1964-10-01,104.389065151178
1964-11-01,104.258997414353
1964-12-01,104.327913902376
1965-01-01,104.249290867798
1965-02-01,104.435656579442
1965-03-01,104.957868835486
1965-04-01,104.760825920796
1965-05-01,104.791886873443
