DATE,CPGREN01CAM659N
1975-11-01,18.7845303867403
1975-12-01,19.7802197802198
1976-01-01,20
1976-02-01,21.0810810810811
1976-03-01,19.047619047619
1976-04-01,18.4210526315789
1976-05-01,18.3246073298429
1976-06-01,19.3717277486911
1976-07-01,11.764705882353
1976-08-01,10.1449275362319
1976-09-01,12.7962085308057
1976-10-01,14.218009478673
1976-11-01,11.6279069767442
1976-12-01,10.0917431192661
1977-01-01,10.3603603603603
1977-02-01,9.375
1977-03-01,13.3333333333333
1977-04-01,14.2222222222222
1977-05-01,14.1592920353982
1977-06-01,13.1578947368421
1977-07-01,13.1578947368421
1977-08-01,13.1578947368421
1977-09-01,11.3445378151261
1977-10-01,10.7883817427386
1977-11-01,11.6666666666667
1977-12-01,11.25
1978-01-01,9.38775510204084
1978-02-01,10.6122448979592
1978-03-01,10.1960784313726
1978-04-01,8.94941634241246
1978-05-01,8.52713178294574
1978-06-01,8.13953488372092
1978-07-01,8.52713178294574
1978-08-01,10.077519379845
1978-09-01,9.81132075471699
1978-10-01,8.98876404494382
1978-11-01,8.58208955223881
1978-12-01,9.73782771535581
1979-01-01,11.5671641791045
1979-02-01,10.7011070110701
1979-03-01,6.76156583629892
1979-04-01,7.85714285714285
1979-05-01,8.2142857142857
1979-06-01,8.60215053763442
1979-07-01,9.28571428571428
1979-08-01,8.09859154929578
1979-09-01,9.96563573883161
1979-10-01,10.9965635738831
1979-11-01,12.0274914089347
1979-12-01,12.6279863481229
1980-01-01,12.3745819397993
1980-02-01,12.3333333333333
1980-03-01,15.3333333333334
1980-04-01,15.5629139072848
1980-05-01,15.5115511551155
1980-06-01,16.1716171617162
1980-07-01,16.3398692810458
1980-08-01,17.2638436482085
1980-09-01,12.5
1980-10-01,18.5758513931889
1980-11-01,20.5521472392638
1980-12-01,19.3939393939394
1981-01-01,24.702380952381
1981-02-01,24.9258160237389
1981-03-01,27.4566473988439
1981-04-01,26.3610315186246
1981-05-01,28.8571428571428
1981-06-01,34.375
1981-07-01,34.2696629213483
1981-08-01,33.3333333333333
1981-09-01,37.5
1981-10-01,30.5483028720627
1981-11-01,27.2264631043257
1981-12-01,30.4568527918782
1982-01-01,24.1050119331742
1982-02-01,23.7529691211401
1982-03-01,24.4897959183674
1982-04-01,24.9433106575964
1982-05-01,23.7250554323725
1982-06-01,18.1818181818182
1982-07-01,16.9456066945607
1982-08-01,17.5
1982-09-01,18.989898989899
1982-10-01,16.4
1982-11-01,17.2
1982-12-01,14.0077821011673
1983-01-01,10.9615384615385
1983-02-01,8.63723608445299
1983-03-01,11.6575591985428
1983-04-01,6.17059891107076
1983-05-01,1.25448028673837
1983-06-01,10.1967799642218
1983-07-01,11.2701252236136
1983-08-01,10.9929078014184
1983-09-01,5.94227504244483
1983-10-01,6.18556701030926
1983-11-01,4.60750853242318
1983-12-01,6.1433447098976
1984-01-01,10.3986135181976
1984-02-01,13.0742049469965
1984-03-01,2.12071778140295
1984-04-01,7.35042735042736
1984-05-01,10.4424778761062
1984-06-01,2.27272727272728
1984-07-01,3.05466237942121
1984-08-01,1.1182108626198
1984-09-01,1.92307692307693
1984-10-01,2.91262135922331
1984-11-01,6.68841761827081
1984-12-01,6.27009646302249
1985-01-01,5.4945054945055
1985-02-01,4.6875
1985-03-01,7.02875399361022
1985-04-01,6.68789808917198
1985-05-01,7.37179487179488
1985-06-01,6.03174603174603
1985-07-01,2.9641185647426
1985-08-01,4.58135860979463
1985-09-01,6.44654088050314
1985-10-01,7.07547169811319
1985-11-01,4.74006116207952
1985-12-01,4.08472012102875
1986-01-01,3.27380952380952
1986-02-01,3.5820895522388
1986-03-01,0.149253731343267
1986-04-01,-6.56716417910448
1986-05-01,-8.95522388059702
1986-06-01,-8.98203592814372
1986-07-01,-8.18181818181819
1986-08-01,-8.76132930513596
1986-09-01,-11.9645494830133
1986-10-01,-13.215859030837
1986-11-01,-12.8467153284671
1986-12-01,-12.9360465116279
1987-01-01,-12.536023054755
1987-02-01,-10.6628242074928
1987-03-01,-5.81222056631891
1987-04-01,1.59744408945687
1987-05-01,4.42622950819672
1987-06-01,5.92105263157895
1987-07-01,6.76567656765677
1987-08-01,7.6158940397351
1987-09-01,9.89932885906042
1987-10-01,10.4906937394247
1987-11-01,9.71524288107202
1987-12-01,9.34891485809684
1988-01-01,7.90774299835254
1988-02-01,4.19354838709676
1988-03-01,1.42405063291138
1988-04-01,1.88679245283018
1988-05-01,2.66875981161695
1988-06-01,1.24223602484472
1988-07-01,0.927357032457498
1988-08-01,-1.23076923076923
1988-09-01,-1.83206106870229
1988-10-01,-2.14395099540582
1988-11-01,-3.35877862595421
1988-12-01,-3.66412213740459
1989-01-01,-2.90076335877863
1989-02-01,-0.928792569659421
1989-03-01,0.468018720748837
1989-04-01,0.308641975308643
1989-05-01,3.21100917431193
1989-06-01,4.14110429447853
1989-07-01,4.28790199081162
1989-08-01,6.07476635514018
1989-09-01,5.7542768273717
1989-10-01,6.10328638497651
1989-11-01,7.58293838862558
1989-12-01,7.4484944532488
1990-01-01,9.11949685534591
1990-02-01,9.6875
1990-03-01,9.93788819875776
1990-04-01,9.84615384615386
1990-05-01,6.96296296296297
1990-06-01,6.92194403534608
1990-07-01,6.31424375917771
1990-08-01,6.6079295154185
1990-09-01,7.94117647058824
1990-10-01,13.1268436578171
1990-11-01,16.4464023494861
1990-12-01,16.8141592920354
1991-01-01,19.0201729106628
1991-02-01,10.968660968661
1991-03-01,6.49717514124296
1991-04-01,3.781512605042
1991-05-01,5.6786703601108
1991-06-01,5.37190082644629
1991-07-01,7.04419889502761
1991-08-01,6.47382920110194
1991-09-01,5.99455040871934
1991-10-01,-0.521512385919167
1991-11-01,-3.78310214375788
1991-12-01,-4.79797979797978
1992-01-01,-6.05326876513318
1992-02-01,-2.95250320924262
1992-03-01,-0.397877984084897
1992-04-01,1.48448043184887
1992-05-01,0
1992-06-01,1.30718954248367
1992-07-01,1.93548387096774
1992-08-01,1.03492884864164
1992-09-01,-0.25706940874037
1992-10-01,1.57273918741809
1992-11-01,2.62123197903015
1992-12-01,3.71352785145887
1993-01-01,1.28865979381443
1993-02-01,3.43915343915344
1993-03-01,3.32889480692409
1993-04-01,3.32446808510637
1993-05-01,2.49017038007864
1993-06-01,1.80645161290322
1993-07-01,-0.506329113924071
1993-08-01,0
1993-09-01,1.03092783505155
1993-10-01,0.645161290322567
1993-11-01,-0.383141762452123
1993-12-01,-1.4066496163683
1994-01-01,-2.79898218829514
1994-02-01,-1.15089514066497
1994-03-01,-0.128865979381429
1994-04-01,-0.386100386100382
1994-05-01,-0.127877237851687
1994-06-01,0.380228136882125
1994-07-01,1.65394402035626
1994-08-01,3.2010243277849
1994-09-01,1.7857142857143
1994-10-01,0.256410256410267
1994-11-01,1.92307692307694
1994-12-01,2.20492866407264
1995-01-01,2.74869109947643
1995-02-01,1.81112548512291
1995-03-01,2.19354838709676
1995-04-01,2.71317829457365
1995-05-01,4.09731113956467
1995-06-01,2.52525252525253
1995-07-01,0.876095118898601
1995-08-01,-1.36476426799005
1995-09-01,-0.125313283208025
1995-10-01,0.767263427109966
1995-11-01,-1.25786163522014
1995-12-01,0.888324873096463
1996-01-01,1.27388535031848
1996-02-01,0.762388818297324
1996-03-01,1.76767676767676
1996-04-01,2.76729559748427
1996-05-01,3.690036900369
1996-06-01,2.33990147783251
1996-07-01,0.496277915632774
1996-08-01,2.01257861635219
1996-09-01,2.50941028858219
1996-10-01,5.83756345177665
1996-11-01,6.11464968152866
1996-12-01,5.40880503144653
1997-01-01,6.16352201257861
1997-02-01,7.06179066834806
1997-03-01,4.83870967741936
1997-04-01,1.71358629130966
1997-05-01,-1.30486358244363
1997-06-01,0.60168471720817
1997-07-01,2.34567901234568
1997-08-01,4.31565967940814
1997-09-01,3.91676866585068
1997-10-01,0.959232613908875
1997-11-01,-0.12004801920767
1997-12-01,-1.07398568019092
1998-01-01,-2.48815165876778
1998-02-01,-4.82921083627801
1998-03-01,-5.4437869822485
1998-04-01,-3.73044524669074
1998-05-01,-2.40384615384616
1998-06-01,-2.99043062200956
1998-07-01,-3.01568154402896
1998-08-01,-5.08274231678488
1998-09-01,-6.83156654888106
1998-10-01,-4.03800475059384
1998-11-01,-3.48557692307694
1998-12-01,-4.22195416164054
1999-01-01,-3.4021871202916
1999-02-01,-2.35148514851483
1999-03-01,0.125156445556932
1999-04-01,3.75000000000002
1999-05-01,2.95566502463053
1999-06-01,2.34278668310729
1999-07-01,5.47263681592039
1999-08-01,9.33997509339974
1999-09-01,12.5158027812895
1999-10-01,11.509900990099
1999-11-01,11.2079701120797
1999-12-01,14.9874055415617
2000-01-01,15.0943396226415
2000-02-01,19.3916349809886
2000-03-01,22.375
2000-04-01,13.6144578313253
2000-05-01,14.1148325358852
2000-06-01,19.3975903614458
2000-07-01,17.8066037735849
2000-08-01,11.8451025056948
2000-09-01,15.1685393258427
2000-10-01,15.2053274139845
2000-11-01,18.0291153415453
2000-12-01,13.5815991237678
2001-01-01,10.3825136612022
2001-02-01,6.36942675159235
2001-03-01,3.67722165474975
2001-04-01,11.558854718982
2001-05-01,16.0377358490566
2001-06-01,10.29263370333
2001-07-01,2.80280280280281
2001-08-01,4.78615071283095
2001-09-01,3.1219512195122
2001-10-01,-2.69749518304431
2001-11-01,-12.5237191650854
2001-12-01,-11.3789778206365
2002-01-01,-6.93069306930694
2002-02-01,-5.78842315369262
2002-03-01,-3.3497536945813
2002-04-01,-5.03802281368821
2002-05-01,-10.4787714543812
2002-06-01,-10.3385178408051
2002-07-01,-3.11587147030187
2002-08-01,0
2002-09-01,-1.70293282876063
2002-10-01,5.74257425742575
2002-11-01,13.9913232104121
2002-12-01,7.07290533188248
2003-01-01,15.2127659574468
2003-02-01,19.7033898305085
2003-03-01,17.533129459735
2003-04-01,6.10610610610611
2003-05-01,4.64177598385469
2003-06-01,7.85714285714286
2003-07-01,6.73366834170855
2003-08-01,7.5801749271137
2003-09-01,6.44850818094318
2003-10-01,-1.02996254681649
2003-11-01,-0.666032350142704
2003-12-01,6.80894308943087
2004-01-01,-1.10803324099723
2004-02-01,-3.09734513274338
2004-03-01,-4.07632263660019
2004-04-01,6.41509433962262
2004-05-01,16.2005785920926
2004-06-01,12.961210974456
2004-07-01,10.6403013182674
2004-08-01,6.2330623306233
2004-09-01,5.78661844484631
2004-10-01,13.0558183538316
2004-11-01,12.1647509578544
2004-12-01,8.08753568030448
2005-01-01,7.37628384687211
2005-02-01,7.30593607305936
2005-03-01,9.40325497287525
2005-04-01,10.7269503546099
2005-05-01,1.65975103734439
2005-06-01,3.9363484087102
2005-07-01,9.19148936170214
2005-08-01,12.4149659863946
2005-09-01,21.4529914529915
2005-10-01,13.4728033472803
2005-11-01,8.79590093936806
2005-12-01,10.2112676056338
2006-01-01,15.3913043478261
2006-02-01,8.17021276595744
2006-03-01,7.43801652892562
2006-04-01,11.208967173739
2006-05-01,14.1224489795918
2006-06-01,11.5229653505238
2006-07-01,10.6780982073266
2006-08-01,7.18608169440242
2006-09-01,-9.35960591133005
2006-10-01,-8.70206489675515
2006-11-01,-2.82574568288855
2006-12-01,1.51757188498401
2007-01-01,-5.65184626978146
2007-02-01,0
2007-03-01,4.53846153846153
2007-04-01,0.143988480921532
2007-05-01,1.57367668097279
2007-06-01,1.22832369942196
2007-07-01,-1.6901408450704
2007-08-01,-3.74029640084684
2007-09-01,6.05590062111801
2007-10-01,8.64297253634895
2007-11-01,10.2584814216478
2007-12-01,8.7332808811959
2008-01-01,11.0223642172524
2008-02-01,9.67741935483874
2008-03-01,5.37159676232524
2008-04-01,7.97987059669303
2008-05-01,11.5492957746479
2008-06-01,17.9871520342612
2008-07-01,21.1318051575931
2008-08-01,20.2346041055718
2008-09-01,18.2284040995608
2008-10-01,9.66542750929368
2008-11-01,-4.24908424908425
2008-12-01,-10.9985528219971
2009-01-01,-10.9352517985612
2009-02-01,-8.75179340028696
2009-03-01,-11.2430167597765
2009-04-01,-17.5099866844208
2009-05-01,-18.3080808080808
2009-06-01,-18.9957652752571
2009-07-01,-23.3589591957422
2009-08-01,-19.1463414634146
2009-09-01,-18.6996904024768
2009-10-01,-12.6779661016949
2009-11-01,1.30068859984698
2009-12-01,5.93495934959351
2010-01-01,8.15831987075931
2010-02-01,4.00943396226416
2010-03-01,5.82218725413061
2010-04-01,9.76594027441485
2010-05-01,6.18238021638331
2010-06-01,1.34428678117997
2010-07-01,7.87037037037038
2010-08-01,4.97737556561084
2010-09-01,5.63594821020563
2010-10-01,9.08385093167702
2010-11-01,6.72205438066465
2010-12-01,10.5141980046047
2011-01-01,9.03659447348765
2011-02-01,10.5820105820106
2011-03-01,12.7881040892193
2011-04-01,17.0588235294118
2011-05-01,16.5938864628821
2011-06-01,15.6963890935888
2011-07-01,12.9470672389127
2011-08-01,13.433908045977
2011-09-01,12.4729632299928
2011-10-01,11.6725978647687
2011-11-01,9.05874026893135
2011-12-01,6.04166666666667
2012-01-01,6.5068493150685
2012-02-01,7.24538619275461
2012-03-01,5.14172709294661
2012-04-01,1.13065326633167
2012-05-01,-1.5605493133583
2012-06-01,-0.82802547770701
2012-07-01,-1.20329322355923
2012-08-01,0.823305889803658
2012-09-01,2.94871794871795
2012-10-01,1.65710643722115
2012-11-01,-0.194678780012957
2012-12-01,-0.523903077930564
2013-01-01,-1.73633440514468
2013-02-01,2.03951561504141
2013-03-01,0.250783699059571
2013-04-01,-1.86335403726708
2013-05-01,1.01458465440712
2013-06-01,4.11046885035325
2013-07-01,5.25641025641025
2013-08-01,2.38693467336683
2013-09-01,1.49439601494396
2013-10-01,-1.56739811912225
2013-11-01,2.34070221066319
2013-12-01,4.60829493087558
2014-01-01,4.84293193717275
2014-02-01,1.56152404747033
2014-03-01,4.56535334584113
2014-04-01,8.35443037974682
2014-05-01,8.41180163214059
2014-06-01,6.7242442936459
2014-07-01,4.68940316686968
2014-08-01,3.2515337423313
2014-09-01,2.6993865030675
2014-10-01,4.20382165605095
2014-11-01,-0.571791613723012
2014-12-01,-6.41913152926372
2015-01-01,-12.9213483146067
2015-02-01,-10.7626076260763
2015-03-01,-10.4066985645933
2015-04-01,-13.4929906542056
2015-05-01,-11.7544875506659
2015-06-01,-8.95953757225434
2015-07-01,-7.38801628853985
2015-08-01,-7.24896019013668
2015-09-01,-10.8124253285544
2015-10-01,-10.3911980440098
2015-11-01,-6.38977635782746
2015-12-01,-3.56422326832548
2016-01-01,-0.358422939068104
2016-02-01,-7.23638869745004
2016-03-01,-7.81041388518026
2016-04-01,-3.17353139770425
2016-05-01,-3.60892388451443
2016-06-01,-4.38095238095239
2016-07-01,-7.41206030150753
2016-08-01,-5.82959641255604
2016-09-01,-1.33958472873411
2016-10-01,2.4556616643929
2016-11-01,0.204778156996585
2016-12-01,3.97489539748952
2017-01-01,12.0863309352518
2017-02-01,12.258543833581
2017-03-01,8.47212165097757
2017-04-01,9.62343096234308
2017-05-01,3.33560245064672
2017-06-01,-1.26162018592298
2017-07-01,0.271370420624163
2017-08-01,2.31292517006804
2017-09-01,4.88798370672097
2017-10-01,0.99866844207722
2017-11-01,7.56130790190736
2017-12-01,4.49362843729044
2018-01-01,2.37483953786905
2018-02-01,5.29450694904038
2018-03-01,7.47663551401868
2018-04-01,6.29770992366413
2018-05-01,11.5942028985507
