DATE,RU1000GPR
2000-04-01,561.8530000000000000
2000-05-01,538.1418181818181818
2000-06-01,565.8618181818181818
2000-07-01,579.0535000000000000
2000-08-01,573.7365217391304348
2000-09-01,565.2800000000000000
2000-10-01,512.2240909090909091
2000-11-01,487.1166666666666667
2000-12-01,449.5795000000000000
2001-01-01,443.8776190476190476
2001-02-01,416.4557894736842105
2001-03-01,354.6804545454545455
2001-04-01,352.4450000000000000
2001-05-01,387.5086363636363636
2001-06-01,371.2933333333333333
2001-07-01,355.0371428571428571
2001-08-01,343.7404347826086957
2001-09-01,301.0015789473684211
2001-10-01,311.8226086956521739
2001-11-01,334.4633333333333333
2001-12-01,340.0020000000000000
2002-01-01,335.9642857142857143
2002-02-01,321.3021052631578947
2002-03-01,332.4925000000000000
2002-04-01,314.7104545454545455
2002-05-01,299.5790909090909091
2002-06-01,276.6825000000000000
2002-07-01,246.3990909090909091
2002-08-01,252.7245454545454545
2002-09-01,240.8030000000000000
2002-10-01,238.7834782608695652
2002-11-01,253.6705000000000000
2002-12-01,248.4885714285714286
2003-01-01,246.1785714285714286
2003-02-01,231.6736842105263158
2003-03-01,237.0642857142857143
2003-04-01,249.0700000000000000
2003-05-01,261.3228571428571429
2003-06-01,274.9228571428571429
2003-07-01,278.4268181818181818
2003-08-01,277.8395238095238095
2003-09-01,289.4219047619047619
2003-10-01,293.9934782608695652
2003-11-01,297.5400000000000000
2003-12-01,302.9936363636363636
2004-01-01,316.7470000000000000
2004-02-01,318.9921052631578947
2004-03-01,311.0178260869565217
2004-04-01,315.7138095238095238
2004-05-01,308.0395000000000000
2004-06-01,315.7357142857142857
2004-07-01,302.5766666666666667
2004-08-01,293.5018181818181818
2004-09-01,300.9795238095238095
2004-10-01,300.1619047619047619
2004-11-01,313.7647619047619048
2004-12-01,322.6481818181818182
2005-01-01,316.6935000000000000
2005-02-01,318.4505263157894737
2005-03-01,315.9277272727272727
2005-04-01,308.1833333333333333
2005-05-01,315.1880952380952381
2005-06-01,321.9854545454545455
2005-07-01,329.3605000000000000
2005-08-01,330.7982608695652174
2005-09-01,329.6190476190476190
2005-10-01,323.0500000000000000
2005-11-01,337.0709523809523810
2005-12-01,344.1823809523809524
2006-01-01,346.7735000000000000
2006-02-01,343.8289473684210526
2006-03-01,347.6726086956521739
2006-04-01,349.1668421052631579
2006-05-01,342.1350000000000000
2006-06-01,331.1436363636363636
2006-07-01,326.5950000000000000
2006-08-01,331.1782608695652174
2006-09-01,342.1750000000000000
2006-10-01,354.8563636363636364
2006-11-01,362.1776190476190476
2006-12-01,367.6290000000000000
2007-01-01,371.8120000000000000
2007-02-01,377.0557894736842105
2007-03-01,366.8922727272727273
2007-04-01,381.7230000000000000
2007-05-01,393.4386363636363636
2007-06-01,395.9209523809523810
2007-07-01,401.5652380952380952
2007-08-01,385.8234782608695652
2007-09-01,399.3210526315789474
2007-10-01,415.4830434782608696
2007-11-01,401.9057142857142857
2007-12-01,407.1945000000000000
2008-01-01,376.8119047619047619
2008-02-01,369.6650000000000000
2008-03-01,360.8350000000000000
2008-04-01,376.6495454545454545
2008-05-01,389.9652380952380952
2008-06-01,381.9271428571428571
2008-07-01,357.6704545454545455
2008-08-01,362.6271428571428571
2008-09-01,337.0766666666666667
2008-10-01,262.9856521739130435
2008-11-01,239.3200000000000000
2008-12-01,237.1895454545454545
2009-01-01,241.5005000000000000
2009-02-01,232.7152631578947368
2009-03-01,222.6454545454545455
2009-04-01,248.1180952380952381
2009-05-01,262.1360000000000000
2009-06-01,272.5936363636363636
2009-07-01,276.9845454545454545
2009-08-01,293.4752380952380952
2009-09-01,303.4657142857142857
2009-10-01,310.9640909090909091
2009-11-01,319.3535000000000000
2009-12-01,327.7995454545454545
2010-01-01,331.2094736842105263
2010-02-01,321.9778947368421053
2010-03-01,340.0965217391304348
2010-04-01,351.5776190476190476
2010-05-01,331.1065000000000000
2010-06-01,319.7609090909090909
2010-07-01,318.0142857142857143
2010-08-01,320.4640909090909091
2010-09-01,332.2604761904761905
2010-10-01,351.1347619047619048
2010-11-01,363.5104761904761905
2010-12-01,376.8713636363636364
2011-01-01,387.8155000000000000
2011-02-01,400.7263157894736842
2011-03-01,393.9973913043478261
2011-04-01,404.0750000000000000
2011-05-01,406.9566666666666667
2011-06-01,391.4050000000000000
2011-07-01,408.2145000000000000
2011-08-01,365.5839130434782609
2011-09-01,364.7404761904761905
2011-10-01,373.0352380952380952
2011-11-01,379.8895238095238095
2011-12-01,381.9614285714285714
2012-01-01,398.7700000000000000
2012-02-01,420.1940000000000000
2012-03-01,432.4531818181818182
2012-04-01,434.0140000000000000
2012-05-01,419.2800000000000000
2012-06-01,410.2195238095238095
2012-07-01,419.5676190476190476
2012-08-01,432.8195652173913043
2012-09-01,444.8510526315789474
2012-10-01,438.4647826086956522
2012-11-01,427.3519047619047619
2012-12-01,434.5015000000000000
2013-01-01,450.1442857142857143
2013-02-01,457.1447368421052632
2013-03-01,468.1730000000000000
2013-04-01,474.4368181818181818
2013-05-01,496.7668181818181818
2013-06-01,486.9665000000000000
2013-07-01,501.7990909090909091
2013-08-01,506.1604545454545455
2013-09-01,517.1835000000000000
2013-10-01,529.8630434782608696
2013-11-01,548.0300000000000000
2013-12-01,557.3776190476190476
2014-01-01,564.0404761904761905
2014-02-01,566.8284210526315789
2014-03-01,578.7280952380952381
2014-04-01,570.3514285714285714
2014-05-01,579.0157142857142857
2014-06-01,597.1895238095238095
2014-07-01,604.9581818181818182
2014-08-01,604.6990476190476190
2014-09-01,614.8480952380952381
2014-10-01,597.9721739130434783
2014-11-01,632.5668421052631579
2014-12-01,634.6527272727272727
2015-01-01,629.4520000000000000
2015-02-01,654.3021052631578947
2015-03-01,660.5772727272727273
2015-04-01,665.9490476190476190
2015-05-01,669.7550000000000000
2015-06-01,666.5259090909090909
2015-07-01,670.5745454545454545
2015-08-01,656.7852380952380952
2015-09-01,630.9661904761904762
2015-10-01,650.5759090909090909
2015-11-01,671.1615000000000000
2015-12-01,665.2881818181818182
2016-01-01,619.7684210526315789
2016-02-01,610.9900000000000000
2016-03-01,648.2195454545454545
2016-04-01,666.6300000000000000
2016-05-01,658.1757142857142857
2016-06-01,662.6909090909090909
2016-07-01,684.4340000000000000
2016-08-01,696.2217391304347826
2016-09-01,688.8238095238095238
2016-10-01,683.3666666666666667
2016-11-01,683.0195238095238095
2016-12-01,699.7733333333333333
2017-01-01,715.4925000000000000
2017-02-01,737.6678947368421053
2017-03-01,753.3413043478260870
2017-04-01,757.5942105263157895
2017-05-01,780.3540909090909091
2017-06-01,795.7768181818181818
2017-07-01,803.6505000000000000
2017-08-01,809.1443478260869565
2017-09-01,825.2125000000000000
2017-10-01,848.3318181818181818
2017-11-01,872.8923809523809524
2017-12-01,891.6090000000000000
2018-01-01,940.7347619047619048
2018-02-01,921.3036842105263158
2018-03-01,929.3776190476190476
2018-04-01,907.6180952380952381
2018-05-01,935.6077272727272727
2018-06-01,967.5404761904761905
2018-07-01,.
